id,sender_id,receiver_id,amount,start_time
4588,4578,1239,98833,4558980
4589,724,5389,99038,4558980
4590,1503,110,97761,4560584
4591,4152,217,98547,4561758
4592,2157,3129,99635,4563326
4593,3607,5738,97366,4563542
4594,5720,4504,99443,4564197
4595,2292,4048,98962,4564476
4596,3355,2586,99958,4565667
4597,4469,317,100669,4565839
4598,4954,3560,100373,4566230
4599,653,2890,102440,4567617
4600,1725,3672,99131,4567970
4601,2382,333,99859,4573453
4602,607,1072,99889,4574009
4603,1203,3079,98902,4574960
4604,3309,1282,99554,4575904
4605,5132,5605,101097,4576065
4606,141,4763,101340,4576182
4607,603,2116,99795,4577163
4608,2507,2546,100512,4578231
4609,1280,5518,99136,4581442
4610,1155,2753,100175,4583366
4611,1440,3433,99888,4586912
4612,898,4722,101844,4587238
4613,5746,5664,99147,4588009
4614,3103,2954,100664,4588537
4615,4026,5266,100079,4588962
4616,2007,2036,100313,4590573
4617,1750,3750,99914,4591633
4618,1306,5111,100522,4594847
4619,5841,3123,99521,4594997
4620,3131,5123,99511,4595412
4621,4383,1073,102453,4597175
4622,3995,2555,99709,4599311
4623,3344,2229,97413,4600117
4624,3743,5449,101123,4600907
4625,1818,1232,101019,4601603
4626,4827,5204,101409,4602273
4627,5782,684,99137,4602356
4628,1866,4510,99773,4603434
4629,3373,3108,98819,4604689
4630,5876,2925,98860,4604802
4631,2555,2965,100905,4605207
4632,65,2033,99835,4605523
4633,5169,234,100128,4607915
4634,5188,1702,100861,4608769
4635,4749,4883,101383,4609876
4636,5345,1957,102127,4613307
4637,1756,5982,99062,4614753
4638,5102,1465,101247,4615243
4639,2257,3682,99320,4618089
4640,3041,4091,100348,4618329
4641,4273,2560,99559,4619278
4642,2152,2404,99743,4620010
4643,752,3795,101040,4620842
4644,2715,5294,100521,4621604
4645,3323,2032,100214,4621940
4646,4310,2202,102066,4621998
4647,389,1020,98189,4624315
4648,1697,4236,101056,4624333
4649,4094,4538,99332,4624450
4650,1861,4981,101908,4624693
4651,3453,5312,98858,4624724
4652,5101,713,98460,4625069
4653,2665,2527,100365,4625196
4654,5845,4359,100165,4625615
4655,3205,5995,99901,4629367
4656,165,299,99567,4629589
4657,3888,364,99614,4630479
4658,2559,3409,100883,4630750
4659,5678,3022,100230,4630888
4660,1941,3801,99187,4630952
4661,3799,211,101032,4633492
4662,1103,1031,99253,4633589
4663,2664,5530,99581,4633668
4664,5454,2135,98081,4633692
4665,4675,5457,101205,4635477
4666,450,670,100625,4638294
4667,932,4161,99401,4639142
4668,5851,3699,98828,4639152
4669,1421,4139,98911,4644391
4670,1088,4415,98569,4645405
4671,5084,4440,98755,4645441
4672,5759,1930,101273,4647318
4673,5767,3243,99386,4647601
4674,5868,3385,101281,4649617
4675,4483,5725,101885,4650615
4676,3296,1454,100255,4650820
4677,676,1530,98828,4651121
4678,2162,2856,98295,4651225
4679,1941,254,100850,4652622
4680,3227,2196,101696,4653628
4681,2739,4971,97781,4654411
4682,3850,5860,99866,4656241
4683,1247,2558,100244,4656433
4684,1063,5011,98846,4660413
4685,3956,3113,99837,4661245
4686,5999,1977,98920,4661288
4687,2229,3524,98958,4661774
4688,195,1478,100302,4662096
4689,2509,4784,99482,4662263
4690,1167,4249,98733,4663182
4691,4643,3663,100123,4663662
4692,5493,3043,98820,4664179
4693,3180,5179,99921,4667069
4694,3268,603,100188,4668767
4695,1624,3925,100865,4669059
4696,5672,2140,99169,4669244
4697,5142,2906,100355,4669596
4698,1364,4946,99280,4673065
4699,4553,4173,98377,4673385
4700,1156,1519,100150,4673571
4701,5180,638,99343,4673812
4702,327,5870,99614,4674431
4703,2114,1230,98251,4676169
4704,1206,4601,99409,4677415
4705,3396,3813,99625,4677433
4706,5459,4817,97879,4677528
4707,527,2621,102586,4678832
4708,3135,3404,98946,4679613
4709,3932,5758,98977,4682307
4710,3932,881,100074,4682375
4711,5474,3314,99029,4682824
4712,134,1025,100184,4683656
4713,2367,4224,100442,4684128
4714,1095,3446,99675,4684658
4715,1580,3926,100439,4685093
4716,25,4856,99705,4685161
4717,2770,5724,98201,4685577
4718,2294,5733,100271,4685696
4719,3238,4364,100686,4685869
4720,3668,2235,100961,4687304
4721,5552,1578,98065,4687390
4722,1450,613,99950,4687587
4723,3184,747,100374,4688616
4724,842,4224,98140,4689515
4725,4555,3264,99883,4690300
4726,1914,4830,100053,4690803
4727,5453,1132,100093,4691690
4728,4161,3373,102073,4692259
4729,5005,2326,100745,4693820
4730,1317,1734,99299,4695236
4731,3764,2517,98196,4698482
4732,2826,1122,99739,4698529
4733,3439,670,99758,4701178
4734,3028,2018,99561,4703913
4735,2368,5735,101195,4704277
4736,2185,2194,99831,4705118
4737,4934,3355,100009,4705284
4738,2073,4460,99494,4705288
4739,3494,3057,100126,4705653
4740,4954,3008,98422,4708135
4741,3254,3772,100547,4709185
4742,890,5431,98915,4709371
4743,5071,1139,100644,4709452
4744,193,2921,98548,4709828
4745,1195,3994,99319,4711019
4746,2563,1435,100414,4713294
4747,35,2635,98633,4713619
4748,2473,3425,99025,4713734
4749,1869,1624,98702,4713891
4750,4969,4363,99293,4716586
4751,3883,1422,100927,4717070
4752,5856,4409,100173,4717175
4753,59,890,101268,4717683
4754,4358,2037,99315,4718092
4755,3799,1019,100210,4718410
4756,2904,3048,99085,4718992
4757,5952,2033,98268,4721030
4758,1270,5384,100732,4721129
4759,281,2083,99782,4721164
4760,4485,2488,98970,4722267
4761,1106,4305,100634,4722552
4762,5757,4112,100302,4725740
4763,5924,5178,98777,4726766
4764,1962,5822,99773,4727685
4765,2514,4277,99550,4730377
4766,3240,3611,99188,4730924
4767,5414,5129,100520,4731359
4768,388,2255,99079,4731627
4769,4745,3348,100629,4731649
4770,2429,3392,101008,4731916
4771,2670,3198,100195,4732932
4772,8,374,101143,4733180
4773,5474,5833,101440,4735000
4774,2100,1880,100148,4735727
4775,3894,1281,100403,4737868
4776,5017,1409,98564,4738872
4777,4228,3249,100753,4738892
4778,3079,846,101082,4739507
4779,4489,1120,100301,4739765
4780,3003,594,99845,4739985
4781,757,2880,100970,4741302
4782,3401,4104,98843,4741716
4783,4046,3431,99905,4742142
4784,3958,1976,100096,4742821
4785,1474,1777,98674,4744606
4786,5771,2758,100553,4744978
4787,3915,3062,99668,4747217
4788,4467,5638,100386,4747588
4789,5533,2358,98984,4747872
4790,5002,2308,100957,4749009
4791,5910,3396,99751,4749818
4792,3242,1773,99440,4750381
4793,2186,3013,100691,4750973
4794,1566,5609,99230,4750993
4795,789,4352,99849,4751255
4796,5990,4750,100245,4751607
4797,1380,1546,97651,4752128
4798,2139,5244,99662,4752511
4799,5380,3730,98993,4753848
4800,5080,15,100475,4754495
4801,3534,5121,98379,4756036
4802,105,3338,101010,4756648
4803,1397,3406,100488,4759469
4804,4588,2016,100060,4759644
4805,3953,4403,99871,4760325
4806,2678,2165,100749,4761259
4807,5265,1112,100921,4762325
4808,1043,4406,99822,4762726
4809,2429,1388,100973,4765507
4810,330,4348,100202,4766302
4811,4627,2889,99539,4767613
4812,43,2466,101108,4768067
4813,4125,2825,98297,4768900
4814,2071,4168,101222,4771043
4815,5378,1105,101008,4774068
4816,730,3827,100652,4774105
4817,4202,845,99927,4775400
4818,466,3069,99936,4776805
4819,1875,5606,99063,4778116
4820,5023,1662,101117,4780154
4821,2306,4786,99321,4780308
4822,4651,1231,100876,4780706
4823,3364,648,99713,4781028
4824,3126,2528,98731,4784245
4825,2330,2012,101528,4784594
4826,5137,4619,97981,4785069
4827,4381,4490,101358,4785077
4828,1364,4556,100277,4785567
4829,4911,3460,101257,4787175
4830,1131,3889,98512,4789413
4831,2966,1032,98755,4789480
4832,5002,4234,100033,4789599
4833,3157,5949,98970,4790502
4834,5859,165,101341,4791899
4835,1933,3950,100964,4792132
4836,3182,2676,99229,4792716
4837,3165,933,102374,4800731
4838,1504,2334,98926,4801368
4839,3024,160,100370,4802217
4840,2576,1153,100321,4803403
4841,206,48,100039,4805406
4842,562,3481,99669,4810174
4843,1292,3190,100952,4810449
4844,1425,2988,100650,4812387
4845,2667,1005,98764,4813553
4846,2675,5234,98684,4816180
4847,4713,567,99529,4818801
4848,4257,4220,99266,4819869
4849,3037,986,99151,4820677
4850,5585,4005,100751,4822268
4851,4127,1997,100873,4822489
4852,2972,5132,99322,4823800
4853,1240,278,102982,4823932
4854,2804,5634,100602,4824210
4855,5990,775,100651,4825418
4856,5173,734,100033,4825749
4857,358,3289,99436,4830476
4858,5497,2536,98991,4830976
4859,5821,1818,99972,4831183
4860,1512,5194,98617,4832792
4861,2290,5010,99112,4832837
4862,2816,1609,100317,4833084
4863,5325,4075,100621,4833224
4864,3320,5649,99715,4833650
4865,669,3232,100908,4834953
4866,1299,5386,98953,4835162
4867,3593,4558,99232,4835196
4868,3091,2383,100130,4835636
4869,4431,3610,100570,4836297
4870,2430,4889,100574,4836554
4871,1383,2738,98945,4837821
4872,178,3677,99838,4838569
4873,3925,3230,101164,4839466
4874,1890,598,100189,4842928
4875,2404,4036,98993,4845097
4876,800,2542,100630,4846552
4877,5836,1774,99912,4847071
4878,5670,5438,99670,4847080
4879,171,1424,99825,4848803
4880,2534,5841,99045,4849332
4881,4104,3333,98582,4849777
4882,313,344,100172,4849983
4883,3424,1191,99928,4852378
4884,2952,1194,101214,4853529
4885,1482,1371,99294,4855698
4886,3347,1791,100309,4856092
4887,5946,802,99999,4856854
4888,4484,4964,98099,4856871
4889,1515,201,99955,4857022
4890,1790,5126,100289,4857943
4891,5247,2726,99572,4859063
4892,2986,3659,100242,4859191
4893,131,862,100187,4861521
4894,3972,3262,100252,4862914
4895,4234,2700,100697,4863164
4896,4133,4048,99033,4863809
4897,2727,3874,102913,4864289
4898,3867,1112,98421,4865559
4899,2027,3860,103592,4866681
4900,4094,5815,98862,4866957
4901,5243,8,100479,4867851
4902,3547,3283,100053,4868299
4903,4344,2367,98761,4868683
4904,423,5122,99289,4868970
4905,1082,3657,99854,4869700
4906,5263,3234,98385,4870035
4907,434,5381,100610,4871453
4908,985,5993,100905,4875037
4909,3696,3354,99682,4876010
4910,5337,336,100999,4876388
4911,2893,5652,100815,4876441
4912,5067,3208,98084,4877998
4913,1711,1077,101274,4877998
4914,5908,2802,99880,4879579
4915,5183,2945,99449,4880030
4916,4582,5974,100261,4881028
4917,2838,514,100670,4882684
4918,1752,2046,99454,4882822
4919,4539,5681,100194,4884825
4920,4454,2583,102695,4885468
4921,4549,660,100422,4887678
4922,1482,5881,99994,4889270
4923,5627,2480,100192,4889642
4924,733,1870,99423,4889879
4925,1903,3344,100647,4892242
4926,1887,5399,98853,4893620
4927,5177,1331,98645,4893805
4928,5689,3067,99898,4898457
4929,1316,4850,99153,4899454
4930,1273,598,100578,4899836
4931,3354,5744,100784,4900067
4932,4348,816,99691,4902469
4933,814,4972,98826,4902630
4934,5232,3944,100876,4902714
4935,3300,3944,101122,4905500
4936,570,3834,98932,4910435
4937,2699,4074,100425,4910575
4938,1278,1956,100142,4910899
4939,4062,1494,99235,4911282
4940,1157,876,100562,4911679
4941,458,4926,96783,4913389
4942,82,4651,100726,4913446
4943,850,5872,101245,4913777
4944,2943,5170,99975,4914674
4945,161,4557,99100,4915166
4946,3412,3190,99236,4916790
4947,1443,5281,100121,4917202
4948,2435,644,101764,4918765
4949,1245,4187,99233,4919117
4950,1687,4615,99512,4919368
4951,4920,4259,100118,4920781
4952,4164,311,100674,4921072
4953,5634,3776,101045,4921294
4954,5795,1576,101541,4923687
4955,5871,4855,100887,4925588
4956,69,53,102445,4927188
4957,2336,763,99760,4927547
4958,1630,2594,100247,4927678
4959,1639,4839,98071,4928229
4960,1047,5103,98307,4928522
4961,4909,1555,99967,4928723
4962,3920,5710,99599,4929006
4963,3834,5848,99860,4929244
4964,3597,354,100231,4929918
4965,856,445,99921,4929925
4966,2394,4905,100052,4931088
4967,3359,5963,99008,4931652
4968,3751,694,100515,4932274
4969,1327,4429,100010,4936205
4970,1676,2271,101634,4936345
4971,4991,4198,99877,4936490
4972,3190,4938,100348,4937365
4973,1205,5915,99147,4938283
4974,1716,962,99689,4938358
4975,1699,5260,103200,4939072
4976,2452,4890,101080,4939424
4977,5487,1836,100858,4939826
4978,4022,3005,100416,4940788
4979,266,2763,101077,4941630
4980,1857,3110,101363,4943768
4981,3168,2415,100076,4946145
4982,2077,1585,98797,4949161
4983,2480,2916,99893,4949868
4984,3931,3994,100175,4950160
4985,4272,5519,100430,4950768
4986,80,231,99391,4952213
4987,1519,5044,98847,4953501
4988,5591,5377,101557,4954693
4989,289,3584,99098,4955011
4990,5784,2319,99583,4956691
4991,3129,3715,100775,4957901
4992,3097,2708,100419,4960450
4993,3101,217,100811,4960499
4994,1386,4263,100264,4960648
4995,1189,3484,99933,4961391
4996,4483,4555,99422,4962724
4997,2277,5557,99911,4962963
4998,1039,623,99862,4963245
4999,4480,860,100945,4963782
