id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
1468,1048,2958,100927,1495735,1496134,0,1,0,0,0,1,6316-25637,1
1469,4837,5797,99444,1497374,1497971,0,1,0,0,0,1,48431-34587-57744,2003
1470,5347,3555,98802,1498203,1499201,0,1,0,0,0,1,53163-46623-23574-30365-30954,1099
1471,148,3004,99394,1498994,1499590,0,1,0,0,0,1,418-1523-31766,1001
1472,539,5043,99017,1499410,1500006,0,1,0,0,0,1,2840-57981-57038,1
1473,4806,5509,99732,1499573,1500368,0,1,0,0,0,1,48141-40650-39415-54341,1451
1474,860,5114,101033,1500318,1500915,0,1,0,0,0,1,6801-30099-52424,1001
1475,4713,4191,101297,1500686,1501279,0,1,0,0,0,1,46950-51031-39678,101
1476,4062,5030,100992,1503603,1504394,0,1,0,0,0,1,37355-56761-58441-49637,1092
1477,3490,1776,99184,1503688,1504284,0,1,0,0,0,1,30322-9967-12948,2
1478,1308,5551,98736,1504692,1505485,0,1,0,0,0,1,8148-51554-51631-54782,1023
1479,767,3564,99679,1504735,1505331,0,1,0,0,0,1,4213-35242-35079,1002
1480,4377,4111,100656,1505828,1506425,0,1,0,0,0,1,42463-4223-37926,5051
1481,5028,3342,99641,1505962,1506560,0,1,0,0,0,1,49632-49357-28942,0
1482,808,4885,99850,1508467,1508867,0,1,0,0,0,1,4473-49640,1000
1483,2996,3902,99328,1510713,1511312,0,1,0,0,0,1,25945-52728-57320,1099
1484,2414,3873,99066,1512226,1512829,0,1,0,0,0,1,19794-8918-34644,1001
1485,1794,710,98885,1513034,1513431,0,1,0,0,0,1,15260-3735,0
1486,1528,890,101335,1514938,1515531,0,1,0,0,0,1,10999-1353-5034,2
1487,5371,5751,100256,1517228,1517823,0,1,0,0,0,1,53387-53373-57486,2000
1488,3089,3321,97835,1517706,1518503,0,1,0,0,0,1,35602-47726-23575-28800,0
1489,4001,3646,99271,1518200,1518794,0,1,0,0,0,1,36890-39415-40968,1001
1490,570,2883,99190,1518301,1518698,0,1,0,0,0,1,2801-24782,1000
1491,486,1062,99953,1518819,1519416,0,1,0,0,0,1,28226-26885-6933,2
1492,3194,526,98951,1520492,1521086,0,1,0,0,0,1,37358-12447-2572,2000
1493,1922,1963,98076,1520875,1521476,0,1,0,0,0,1,14685-1563-15083,2
1494,2418,2937,100857,1522021,1522618,0,1,0,0,0,1,22405-1404-27869,2
1495,3557,1893,99238,1522474,1523069,0,1,0,0,0,1,30986-38681-14378,1001
1496,3798,4435,100370,1523337,1523337,0,0,0,0,0,1,-1,
1497,718,4164,101735,1523633,1524229,0,1,0,0,0,1,3776-3884-38651,1
1498,4525,4829,99796,1524326,1525120,0,1,0,0,0,1,44116-52712-59537-48350,2001
1499,5974,4385,100227,1525841,1526635,0,1,0,0,0,1,60635-19966-48506-41693,47116
1500,1120,4046,99013,1526426,1527219,0,1,0,0,0,1,7030-3858-6781-37187,1001
1501,2955,3706,100448,1526690,1527283,0,1,0,0,0,1,27635-10592-39194,1001
1502,1178,1357,100142,1529999,1530600,0,1,0,0,0,1,7380-9758-13604,1
1503,3144,648,99821,1530352,1531146,0,1,0,0,0,1,27324-58152-58141-3298,2000
1504,3516,1668,101530,1530441,1531041,0,1,0,0,0,1,30574-45787-12194,2000
1505,3915,342,100065,1531083,1531679,0,1,0,0,0,1,35294-32829-33596,1000
1506,3269,400,98605,1532798,1533195,0,1,0,0,0,1,38888-7730,0
1507,5600,249,99718,1533115,1533712,0,1,0,0,0,1,55346-39804-813,1001
1508,4140,2397,100586,1533482,1534273,0,1,0,0,0,1,47558-23733-52668-19655,102
1509,3921,3685,102273,1533627,1534221,0,1,0,0,0,1,35379-3486-32442,2000
1510,4385,5367,99357,1534651,1535253,0,1,0,0,0,1,41692-53231-55586,1218
1511,5451,2799,101065,1536122,1536718,0,1,0,0,0,1,53833-52995-23916,1219
1512,3342,2025,100523,1538544,1539143,0,1,0,0,0,1,28943-23574-23841,100
1513,3181,125,99102,1541122,1541716,0,1,0,0,0,1,27782-3525-308,3
1514,341,5856,100621,1542333,1543134,0,1,0,0,0,1,19196-11516-52095-58330,1001
1515,1819,1990,100038,1543322,1543920,0,1,0,0,0,1,13812-9415-25524,2
1516,2378,5589,100780,1543927,1544722,0,1,0,0,0,1,19531-52745-23960-54986,1001
1517,1845,2476,100597,1544726,1545520,0,1,0,0,0,1,14061-10579-12754-20449,501
1518,1506,4744,99641,1545604,1546197,0,1,0,0,0,1,20663-42661-47417,2000
1519,3481,5821,98801,1547295,1547897,0,1,0,0,0,1,30364-48359-58106,1000
1520,372,2803,99410,1548000,1548598,0,1,0,0,0,1,1499-33516-33286,1000
1521,997,972,100178,1548691,1549290,0,1,0,0,0,1,5656-3885-5531,1
1522,5992,638,99005,1549129,1549723,0,1,0,0,0,1,60865-5518-6334,2000
1523,5651,2406,101008,1553383,1554184,0,1,0,0,0,1,56032-21920-1223-19750,4
1524,2491,1,101516,1554460,1555059,0,1,0,0,0,1,31936-52683-2,1
1525,3702,2654,102084,1554965,1555565,0,1,0,0,0,1,32580-35242-24759,1001
1526,369,2735,99656,1557786,1558385,0,1,0,0,0,1,6140-10261-23296,2
1527,4387,3896,99571,1557985,1558385,0,1,0,0,0,1,44967-51361,1009
1528,2867,1576,100601,1558856,1559450,0,1,0,0,0,1,38145-38776-11458,2
1529,667,2411,99624,1559208,1559805,0,1,0,0,0,1,10559-9553-24848,2
1530,761,976,101601,1559385,1560179,0,1,0,0,0,1,4183-56814-13298-5557,1000
1531,228,4410,98742,1560582,1560984,0,1,0,0,0,1,23828-42156,98
1532,351,1290,99433,1561486,1561884,0,1,0,0,0,1,1242-15201,1
1533,2184,5236,100169,1561609,1562404,0,1,0,0,0,1,17614-6484-55875-54742,1001
1534,2074,1527,99373,1562386,1562990,0,1,0,0,0,1,16190-8008-10995,1
1535,3183,476,100680,1563284,1563680,0,1,0,0,0,1,27716-4223,1
1536,5453,891,98833,1563635,1564427,0,1,0,0,0,1,53864-51632-51569-5036,1009
1537,5277,861,98838,1565674,1566272,0,1,0,0,0,1,52086-15590-4807,199
1538,2599,2231,101687,1565758,1566156,0,1,0,0,0,1,47247-41846,0
1539,3145,5643,101117,1566392,1566988,0,1,0,0,0,1,28470-52705-56789,1
1540,3523,3017,99537,1566475,1567266,0,1,0,0,0,1,30630-39804-23410-26098,1002
1541,1891,2863,100546,1568949,1569548,0,1,0,0,0,1,20472-38681-24554,1001
1542,4976,2160,99308,1569273,1569273,0,0,0,0,0,1,-1,
1543,1172,5650,99224,1569663,1570456,0,1,0,0,0,1,7302-47775-33986-56029,1021
1544,5256,5932,99612,1570943,1571740,0,1,0,0,0,1,51725-53002-59529-59708,1219
1545,3623,241,99594,1571576,1571975,0,1,0,0,0,1,33920-1891,99
1546,3100,2538,100706,1572232,1572632,0,1,0,0,0,1,26927-34322,1000
1547,895,4862,99757,1572650,1573250,0,1,0,0,0,1,5068-1228-53179,2
1548,5901,5248,99439,1572978,1573576,0,1,0,0,0,1,60354-44169-51708,32228
1549,3404,793,99198,1573920,1574516,0,1,0,0,0,1,29260-8029-4351,2
1550,3867,144,99105,1573976,1574772,0,1,0,0,0,1,34583-46666-58495-402,1002
1551,763,3600,97767,1575370,1575766,0,1,0,0,0,1,4195-31392,1000
1552,1299,5438,101223,1575419,1576016,0,1,0,0,0,1,8098-37840-53725,11521
1553,1182,4927,101261,1575641,1576433,0,1,0,0,0,1,7334-1923-58441-49428,99
1554,3531,1588,100053,1577249,1578046,0,1,0,0,0,1,30745-728-6493-11554,1001
1555,409,3331,100583,1579988,1580789,0,1,0,0,0,1,1932-52728-23575-28838,1000
1556,3792,2799,99721,1580900,1581693,0,1,1,0,0,2,33743-6855-23916,219
1557,87,2487,100123,1581079,1581674,0,1,0,0,0,1,866-1203-20525,1
1558,3634,2493,99602,1581926,1582324,0,1,0,0,0,1,31889-20644,1000
1559,126,1110,100378,1583475,1584071,0,1,0,0,0,1,311-23476-6977,1000
1560,4586,1701,101248,1583732,1584529,0,1,0,0,0,1,45455-49154-13298-12400,0
1561,3261,4003,99305,1584713,1585312,0,1,0,0,0,1,28367-1286-36522,2
1562,2653,74,99800,1584916,1585511,0,1,0,0,0,1,23308-10829-162,1001
1563,4458,1214,99382,1585827,1586426,0,1,0,0,0,1,42877-5948-7565,1
1564,307,2312,101058,1586543,1587144,0,1,0,0,0,1,1013-23476-18951,1000
1565,5720,2902,99725,1586858,1587455,0,1,0,0,0,1,58352-1515-25302,2
1566,5039,1166,99916,1587562,1588164,0,1,0,0,0,1,60235-31912-7271,1059
1567,44,372,102116,1588296,1588897,0,1,0,0,0,1,88-199-1498,2195
1568,3399,5973,99759,1589112,1589704,0,1,0,0,0,1,29140-41297-60282,2010
1569,1550,5764,99548,1591442,1592238,0,1,0,0,0,1,11294-52705-48359-60088,1001
1570,3250,3152,99309,1591488,1591886,0,1,0,0,0,1,48545-33438,1000
1571,1984,5681,101139,1592093,1592892,0,1,0,0,0,1,15301-46208-59537-56318,2001
1572,1781,2712,100272,1592224,1592621,0,1,0,0,0,1,13213-23859,100
1573,4545,3114,98879,1592405,1593002,0,1,0,0,0,1,44530-29538-27933,3
1574,2150,354,101135,1595380,1595780,0,1,0,0,0,1,43900-18746,3
1575,282,856,99816,1595475,1596071,0,1,0,0,0,1,7499-9039-4776,1
1576,3331,1717,100226,1595479,1596276,0,1,0,0,0,1,28839-32108-27078-12511,42
1577,1020,4026,100159,1595881,1596475,0,1,0,0,0,1,6221-11628-36955,2000
1578,2467,4600,97373,1596417,1597014,0,1,0,0,0,1,42630-39516-45553,1098
1579,3921,144,98194,1596439,1596836,0,1,0,0,0,1,35379-404,1000
1580,1063,5937,101099,1597743,1598139,0,1,0,0,0,1,26625-59814,1
1581,5784,1894,99747,1598417,1599214,0,1,0,0,0,1,57585-46623-23574-41530,0
1582,1422,1018,100424,1600014,1600612,0,1,0,0,0,1,9082-13425-6124,2
1583,1247,4069,101199,1600133,1600530,0,1,0,0,0,1,9443-38007,1000
1584,2853,1993,99888,1600462,1601054,0,1,0,0,0,1,24416-1293-15360,2
1585,3770,2101,101190,1602318,1602919,0,1,0,0,0,1,33340-57824-53449,899
1586,5961,1951,100782,1604391,1604989,0,1,0,0,0,1,60138-9665-14929,1172
1587,5775,4988,99116,1605064,1605863,0,1,0,0,0,1,57553-46623-49356-49552,1000
1588,2398,3788,101530,1608890,1609290,0,1,0,0,0,1,19746-47003,0
1589,3677,1086,99423,1610553,1610951,0,1,0,0,0,1,32413-6759,1000
1590,4389,1637,101596,1611416,1612013,0,1,0,0,0,1,41779-45787-11972,2000
1591,2234,5000,101402,1611486,1612284,0,1,0,0,0,1,18148-15635-58441-49576,93
1592,5203,1088,100670,1611636,1612232,0,1,0,0,0,1,51235-59012-59029,1000
1593,3917,2497,102212,1612762,1613156,0,1,0,0,0,1,36341-23724,0
1594,2418,3715,102683,1618424,1619020,0,1,0,0,0,1,19841-1922-32674,685
1595,355,812,101444,1619888,1620284,0,1,0,0,0,1,5703-4495,0
1596,2378,5970,100493,1622869,1623462,0,1,0,0,0,1,19529-9479-60578,2
1597,3434,5282,100866,1623005,1623799,0,1,0,0,0,1,29620-40193-49732-52256,2040
1598,5955,2456,99415,1623444,1624040,0,1,0,0,0,1,60110-53004-20212,1218
1599,1818,4019,99877,1624650,1625050,0,1,0,0,0,1,31446-37368,1009
1600,2512,3537,100541,1625550,1626143,0,1,0,0,0,1,34271-33328-30782,1000
1601,2101,3457,99355,1626616,1627215,0,1,0,0,0,1,16434-52749-31248,100
1602,2833,1194,98123,1627460,1627863,0,1,0,0,0,1,27200-13627,1
1603,1348,1261,100105,1629217,1629619,0,1,0,0,0,1,48047-18057,1
1604,151,1528,99596,1630732,1631329,0,1,0,0,0,1,55746-51555-11000,0
1605,260,3386,98942,1631133,1631922,0,1,0,0,0,1,1219-52147-50831-29062,1
1606,4173,4472,98052,1632723,1633318,0,1,0,0,0,1,39048-26620-43253,1264
1607,1175,4414,102437,1632862,1633264,0,1,0,0,0,1,8257-48865,10512
1608,2931,2645,99602,1633164,1633763,0,1,0,0,0,1,33968-52729-22266,1000
1609,5477,2517,100142,1634348,1635146,0,1,0,0,0,1,54067-51632-31125-24712,234
1610,3085,1097,99006,1634354,1635149,0,1,0,0,0,1,26715-16233-6392-6921,1020
1611,2495,2980,99734,1634631,1635226,0,1,0,0,0,1,23669-23575-25824,0
1612,4412,548,99098,1637469,1637864,0,1,0,0,0,1,42222-55107,1168
1613,772,1047,99026,1637531,1638132,0,1,0,0,0,1,59733-5700-6315,1
1614,549,185,101442,1638330,1638926,0,1,0,0,0,1,12050-52749-25712,102
1615,2172,2446,100061,1638622,1639207,0,1,0,0,0,1,56670-8330-20093,1
1616,5384,3856,99370,1638644,1639240,0,1,0,0,0,1,53455-3798-34795,1169
1617,2970,5175,100203,1639530,1640131,0,1,0,0,0,1,27404-42661-51082,2000
1618,5349,1898,101697,1641191,1641788,0,1,0,0,0,1,53169-42660-14406,2000
1619,4855,2580,101417,1641541,1642339,0,1,0,0,0,1,48737-1430-17124-21597,600002
1620,5483,1535,98170,1641740,1642540,0,1,0,0,0,1,54084-51632-30067-11119,59
1621,988,1614,99503,1643303,1643904,0,1,0,0,0,1,5598-1293-11814,2
1622,1482,2310,99405,1644112,1644704,0,1,0,0,0,1,9673-52675-26695,1
1623,3567,3531,98467,1644181,1644779,0,1,0,0,0,1,38049-13455-30744,1001
1624,3696,4994,100242,1644369,1645166,0,1,0,0,0,1,32505-53290-52993-49565,1218
1625,4640,3111,99074,1645234,1646031,0,1,0,0,0,1,45868-53718-26991-27059,2002
1626,1701,87,98316,1646904,1647500,0,1,0,0,0,1,12401-5045-8296,0
1627,3632,83,101583,1648895,1649495,0,1,0,0,0,1,35763-8081-186,903
1628,4017,1854,99356,1651594,1652390,0,1,0,0,0,1,36899-33936-52682-14115,1100
1629,1597,120,99076,1652409,1653207,0,1,0,0,0,1,11676-2227-727-294,1001
1630,5322,4246,102025,1653240,1653835,0,1,0,0,0,1,53434-52725-40982,1
1631,4851,3982,100338,1654933,1655529,0,1,0,0,0,1,49065-33108-36259,1001
1632,5596,113,99106,1655271,1656071,0,1,0,0,0,1,55118-25905-727-278,2000
1633,798,5283,99537,1655656,1656452,0,1,0,0,0,1,4397-27079-40369-52258,1110
1634,1387,343,100227,1655804,1656204,0,1,0,0,0,1,8793-1295,1
1635,147,5159,100000,1656342,1656940,0,1,0,0,0,1,416-13212-50886,1101
1636,4053,2141,100269,1657760,1658556,0,1,0,0,0,1,37256-35475-37790-17011,2001
1637,241,4564,98025,1658900,1659298,0,1,0,0,0,1,779-45730,1000
1638,2466,5595,100521,1662653,1663251,0,1,0,0,0,1,20346-52679-55116,1
1639,4827,3877,98464,1663121,1663912,0,1,0,0,0,1,48347-48200-48896-34679,6099
1640,4696,5323,99423,1664297,1664897,0,1,0,0,0,1,47169-34846-52608,1
1641,912,5799,98995,1664353,1664353,0,0,0,0,0,1,-1,
1642,785,1095,100170,1665659,1666258,0,1,0,0,0,1,4298-6392-6947,20
1643,2571,3453,98788,1666954,1667552,0,1,0,0,0,1,21517-23118-29874,2167
1644,3029,2203,99164,1667511,1668105,0,1,0,0,0,1,26179-10320-17769,2
1645,1240,3875,101106,1668521,1668917,0,1,0,0,0,1,10372-34663,0
1646,1394,2392,100176,1668742,1669541,0,1,0,0,0,1,8820-1119-331-19636,1001
1647,5534,4705,99557,1670327,1670921,0,1,0,0,0,1,54429-42660-46760,2000
1648,4512,1944,100238,1672198,1672994,0,1,0,0,0,1,43928-48358-33982-14877,2101
1649,859,1097,100353,1673224,1673820,0,1,0,0,0,1,4803-6664-6921,21
1650,2262,153,101126,1673288,1673885,0,1,0,0,0,1,18480-3887-48392,0
1651,5424,2919,99471,1674961,1675553,0,1,0,0,0,1,53631-52754-25160,1000
1652,1492,494,100896,1676615,1677209,0,1,0,0,0,1,10670-22413-22297,1001
1653,2916,5258,98149,1679221,1679814,0,1,0,0,0,1,43816-10811-51767,292
1654,5157,5233,100373,1680667,1681063,0,1,0,0,0,1,51867-51514,0
1655,1643,881,100261,1680769,1681163,0,1,0,0,0,1,12016-7995,1
1656,5675,5125,98860,1681171,1681771,0,1,0,0,0,1,56303-53214-58888,4287
1657,322,3006,101170,1681434,1682030,0,1,0,0,0,1,1075-3806-26007,1001
1658,3066,1462,99637,1681808,1682404,0,1,0,0,0,1,27579-1228-9392,2
1659,382,4819,100263,1681813,1682609,0,1,0,0,0,1,1935-41447-60191-48330,1001
1660,824,2675,101213,1682898,1683695,0,1,0,0,0,1,4550-52688-42369-22532,103
1661,1415,4515,98993,1684426,1685024,0,1,0,0,0,1,51800-34263-43938,1000
1662,5156,4824,100764,1685780,1686376,0,1,0,0,0,1,52202-42661-48340,2000
1663,492,4070,98721,1686760,1687161,0,1,0,0,0,1,17993-49306,1000
1664,5243,3833,99480,1686815,1687214,0,1,0,0,0,1,54514-37794,5049
1665,5163,4309,99969,1687060,1687661,0,1,0,0,0,1,51142-39297-40592,2
1666,5099,529,98782,1687244,1687838,0,1,0,0,0,1,51501-33982-2595,599
1667,4928,5023,100534,1688254,1688652,0,1,0,0,0,1,49430-49623,0
1668,1136,2413,100580,1688969,1689563,0,1,0,0,0,1,7104-13775-19792,2
1669,1849,3629,97322,1690544,1691145,0,1,0,0,0,1,14071-54477-41075,92
1670,4977,5893,100347,1690655,1691653,0,1,0,0,0,1,49531-51632-55747-25955-59141,1002
1671,2415,5038,102022,1691877,1692479,0,1,0,0,0,1,19798-32817-58742,1052
1672,4186,5538,99037,1693991,1694586,0,1,0,0,0,1,38911-31232-54564,1001
1673,1827,4356,98585,1694356,1694953,0,1,0,0,0,1,13936-52697-41518,1
1674,5323,1958,99892,1695492,1696082,0,1,0,0,0,1,52941-727-15312,1000
1675,5180,3792,99227,1696680,1697472,0,1,0,0,0,1,51099-46623-23574-33900,0
1676,1494,3781,99264,1698173,1698772,0,1,0,0,0,1,10948-26035-34350,1
1677,5871,2361,98930,1703570,1704169,0,1,0,0,0,1,58670-53009-22862,1218
1678,64,5474,98505,1707290,1707885,0,1,0,0,0,1,20113-53008-53998,1218
1679,337,2217,99238,1708039,1708835,0,1,0,0,0,1,2815-1785-10298-17903,3
1680,2066,1030,98728,1708620,1709016,0,1,0,0,0,1,21260-6282,1000
1681,2778,5284,100006,1708749,1709546,0,1,0,0,0,1,25086-48899-48201-52260,1005
1682,3049,2497,99952,1709036,1709636,0,1,0,0,0,1,53415-25960-23724,0
1683,2846,440,101988,1711069,1711465,0,1,0,0,0,1,24349-8901,101
1684,3575,3183,99077,1711617,1712213,0,1,0,0,0,1,31161-9577-27717,2
1685,2466,4715,99504,1713871,1714469,0,1,0,0,0,1,20346-52679-46963,1
1686,4926,5124,101343,1714413,1715206,0,1,0,0,0,1,49427-50718-50848-50551,1045
1687,824,2750,99050,1714460,1715256,0,1,0,0,0,1,4550-52688-42369-23389,101
1688,4517,5590,102120,1714846,1715639,0,1,0,0,0,1,43999-52727-42184-54991,2000
1689,4482,3579,99781,1715146,1715746,0,1,0,0,0,1,55173-23607-31180,1000
1690,5529,9,98800,1715202,1716000,0,1,0,0,0,1,54419-40368-1116-301,2092
1691,3427,1226,97416,1717183,1717585,0,1,0,0,0,1,29617-14732,1000
1692,1319,633,100026,1719040,1719639,0,1,0,0,0,1,8228-3885-3216,1
1693,1690,4458,99600,1720437,1721033,0,1,0,0,0,1,12321-1543-42876,2
1694,722,4401,100955,1723079,1723475,0,1,0,0,0,1,7242-46199,1
1695,1392,2585,99331,1723446,1724046,0,1,0,0,0,1,8817-1320-21669,2
1696,3077,1454,99407,1723915,1724518,0,1,0,0,0,1,26653-14052-9333,1
1697,4468,3731,101015,1724182,1724977,0,1,0,0,0,1,43194-32889-33788-33109,2
1698,664,4500,99252,1724237,1725029,0,1,0,0,0,1,3419-46208-59537-43808,2001
1699,4506,1140,98619,1724321,1724917,0,1,0,0,0,1,48291-3017-7142,1000
1700,4819,2715,101241,1724908,1725702,0,1,0,0,0,1,48331-44168-18089-23042,1007
1701,4123,4057,100038,1727007,1727400,0,1,0,0,0,1,51353-46985,0
1702,5173,4643,100391,1727016,1727414,0,1,0,0,0,1,51077-45888,1000
1703,190,4672,97758,1727054,1727452,0,1,0,0,0,1,577-47551,1
1704,5938,4853,97987,1731388,1731982,0,1,0,0,0,1,59826-22581-48620,2
1705,3377,4531,99046,1732913,1733506,0,1,0,0,0,1,29045-23574-47206,0
1706,3233,5324,99730,1734138,1734934,0,1,0,0,0,1,28131-52688-15024-52613,1001
1707,3211,2075,99069,1737218,1737818,0,1,0,0,0,1,27953-23574-23702,99
1708,1409,732,100688,1738975,1739576,0,1,0,0,0,1,8934-6489-7543,1
1709,412,3,99616,1739746,1740345,0,1,0,0,0,1,2082-52741-7,1
1710,409,1110,99702,1740556,1741353,0,1,0,0,0,1,1932-56814-13298-6977,1000
1711,368,1749,99574,1741007,1741604,0,1,0,0,0,1,19804-6189-12723,20
1712,2263,2634,101724,1741407,1742003,0,1,0,0,0,1,18624-1267-22213,2
1713,3225,641,99518,1742641,1743243,0,1,0,0,0,1,28076-18746-3274,4
1714,1787,5968,98951,1743027,1743622,0,1,0,0,0,1,13661-52725-60274,1
1715,4048,986,100430,1745501,1745900,0,1,0,0,0,1,38750-13931,1
1716,735,4311,98607,1745633,1746232,0,1,0,0,0,1,3994-7730-40658,1000
1717,1959,423,99297,1745676,1746076,0,1,0,0,0,1,15014-4321,1
1718,4932,5193,98979,1745757,1746554,0,1,0,0,0,1,49439-50718-53131-51146,5094
1719,1032,5738,98361,1747095,1747894,0,1,0,0,0,1,6215-27159-59892-59916,2000
1720,5163,834,99775,1749018,1749419,0,1,0,0,0,1,50908-23751,0
1721,2900,79,100060,1749140,1749140,0,0,0,0,0,1,-1,
1722,4621,5023,100004,1751539,1752334,0,1,0,0,0,1,45709-54476-58441-49623,192
1723,86,4922,100194,1755491,1756087,0,1,0,0,0,1,15993-52993-49418,218
1724,1196,3639,100031,1755832,1756432,0,1,0,0,0,1,7406-7611-32081,2
1725,5275,2264,99876,1757236,1757831,0,1,0,0,0,1,54724-3403-18484,1000
1726,3270,2675,100309,1758411,1759207,0,1,0,0,0,1,28446-3459-53913-22532,94
1727,4209,1006,99395,1759003,1759805,0,1,0,0,0,1,44076-26725-6488-11213,20
1728,3023,4983,100586,1760348,1761145,0,1,0,0,0,1,26188-38903-58441-49543,94
1729,2469,3877,99058,1760473,1761269,0,1,0,0,0,1,20406-16456-32101-34679,5158
1730,3285,2411,98713,1761006,1761602,0,1,0,0,0,1,38396-21237-24848,2
1731,1116,239,99925,1762332,1763126,0,1,0,0,0,1,7000-8325-727-760,1001
1732,258,4201,100321,1762829,1763422,0,1,0,0,0,1,3188-34-39055,1000
1733,695,5692,99245,1763529,1764329,0,1,0,0,0,1,3603-20925-47786-56528,2100
1734,4585,4979,100020,1767505,1768301,0,1,0,0,0,1,45569-29415-58441-49534,1092
1735,3725,2291,101536,1768155,1768155,0,0,0,0,0,1,-1,
1736,2057,4612,101429,1768368,1768761,0,1,0,0,0,1,24061-51942,101
1737,3803,877,100704,1769125,1769922,0,1,0,0,0,1,33887-45224-25259-4919,1000
1738,5511,4478,101472,1770776,1771371,0,1,0,0,0,1,54357-42660-43402,2000
1739,5549,414,99475,1771601,1772200,0,1,0,0,0,1,54779-48200-48657,1001
1740,1884,4032,100635,1772040,1772639,0,1,0,0,0,1,42074-43719-37150,1000
1741,3718,891,100355,1773207,1773802,0,1,0,0,0,1,32775-1738-5036,1001
1742,4891,3314,98630,1773348,1774146,0,1,0,0,0,1,50077-56233-52990-28782,1218
1743,2558,1181,98710,1774179,1774772,0,1,0,0,0,1,41306-7309-7333,30
1744,3860,5603,101497,1775369,1775966,0,1,0,0,0,1,34493-23772-55196,2010
1745,3159,2177,100674,1776616,1777413,0,1,0,0,0,1,27531-53251-1964-17527,1220
1746,1225,1160,97862,1778230,1778627,0,1,0,0,0,1,7606-7239,59
1747,2837,1082,99142,1778958,1779355,0,1,0,0,0,1,24288-20691,1
1748,5307,2481,98895,1780109,1780911,0,1,0,0,0,1,52523-46623-30507-22484,1000
1749,2476,152,100208,1780966,1781562,0,1,0,0,0,1,20448-11262-10377,260
1750,1898,5127,100055,1781907,1782509,0,1,0,0,0,1,14407-6007-51790,1001
1751,2164,1446,99791,1782132,1782529,0,1,0,0,0,1,17304-21957,1
1752,483,3276,99624,1782485,1783281,0,1,0,0,0,1,2394-9425-39516-28501,2100
1753,3267,539,100229,1784374,1784772,0,1,0,0,0,1,28397-2647,1010
1754,36,2386,98361,1784505,1785307,0,1,0,0,0,1,6466-5476-14175-19593,2009
1755,4878,1847,100582,1784623,1785420,0,1,0,0,0,1,49120-1630-793-14064,1
1756,971,3425,100081,1784853,1785252,0,1,0,0,0,1,5503-29532,1000
1757,4292,4453,100282,1785439,1786032,0,1,0,0,0,1,42719-42184-42748,1000
1758,5312,1695,99186,1786203,1786800,0,1,0,0,0,1,52542-727-12340,1000
1759,5264,1173,99241,1786561,1787350,0,1,0,0,0,1,51922-45169-40135-7305,1000
1760,5504,3599,98943,1787026,1787825,0,1,0,0,0,1,54294-53455-25115-31387,3169
1761,5346,4563,99672,1787029,1787427,0,1,0,0,0,1,59714-44791,1009
1762,5718,3015,100545,1787938,1788535,0,1,0,0,0,1,56801-25740-26085,492
1763,3477,5290,98886,1788629,1789228,0,1,0,0,0,1,30182-42639-52694,1098
1764,2793,1300,100453,1789991,1790587,0,1,0,0,0,1,24543-37445-8100,1024
1765,523,5520,97303,1791166,1791962,0,1,0,0,0,1,2566-27079-40369-54398,1110
1766,2054,1572,100110,1791754,1792350,0,1,0,0,0,1,16140-9753-11406,2
1767,4981,2937,99470,1794245,1795039,0,1,0,0,0,1,49539-52995-6362-27869,1219
1768,5462,3324,98249,1795681,1796471,0,1,0,0,0,1,53954-22061-9758-28812,1246
1769,2587,4875,98913,1796972,1797573,0,1,0,0,0,1,21680-3935-49088,1
1770,2604,4782,100264,1797423,1798214,0,1,0,0,0,1,42318-42262-45949-47852,3028
1771,5920,4768,101650,1797837,1798432,0,1,0,0,0,1,59555-21390-47750,2000
1772,4454,3270,100473,1798339,1798939,0,1,0,0,0,1,42751-13774-28447,2
1773,2678,307,99942,1798403,1799200,0,1,0,0,0,1,22544-23429-2176-1012,1220
1774,4046,2327,102200,1799785,1800385,0,1,0,0,0,1,37186-12368-19087,1000
1775,2788,2144,101514,1800439,1801234,0,1,0,0,0,1,23817-23429-9306-17051,221
1776,1119,3974,99200,1801227,1801625,0,1,0,0,0,1,21185-36122,1
1777,677,1225,98398,1801889,1802482,0,1,0,0,0,1,10814-52675-48474,1
1778,4496,161,97641,1802132,1802727,0,1,0,0,0,1,45103-45090-47722,1000
1779,637,5809,101806,1802635,1803232,0,1,0,0,0,1,3263-11516-57901,1
1780,5748,3682,101326,1803279,1803878,0,1,0,0,0,1,57160-39835-55824,1020
1781,1799,5393,100030,1804046,1804841,0,1,0,0,0,1,13574-10509-55586-53487,1220
1782,4247,3713,100823,1804637,1805232,0,1,0,0,0,1,46810-52703-41130,1010
1783,4004,741,98544,1805196,1805789,0,1,0,0,0,1,36739-261-4040,2000
